Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,52279,Francisco Cerundolo,18348,Pedro Sakamoto,6-1 6-3,1,Pedro Sakamoto,3.9,38,16,13,9,159,290,1.37,3.21,True,,,,0,2,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,2.9,2.2,59.3,42.4,1,1
01/12/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,10231,Gastao Elias,45553,Pavel Kotov,6-2 7-5,0,Gastao Elias,1.6,37,29,24,10,429,271,1.56,2.5,True,,,,2,0,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,4.2,3.4,60.7,40.8,1,1
01/12/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,10231,Gastao Elias,45553,Pavel Kotov,6-2 7-5,1,Pavel Kotov,7.9,41,24,22,6,429,271,1.56,2.5,True,,,,0,2,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,3.8,2.6,58.3,40.4,1,1
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,25077,Joao Menezes,29906,Juan Pablo Ficovich,4-6 6-3 7-6(5),0,Joao Menezes,2.8,76,53,31,15,196,205,2.01,1.85,True,True,,,2,1,17,15,4,6,7,-1,-1,6,3,6,-1,-1,3.9,4.4,61.8,40.4,1,1
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,25077,Joao Menezes,29906,Juan Pablo Ficovich,4-6 6-3 7-6(5),1,Juan Pablo Ficovich,2.9,65,47,39,18,196,205,2.01,1.85,True,True,,,1,2,17,15,4,6,7,-1,-1,6,3,6,-1,-1,4.7,2.9,62.2,41.2,1,1
01/12/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,13048,Jozef Kovalik,18370,Julian Lenz,6-1 4-6 6-2,0,Jozef Kovalik,2.3,47,34,39,19,131,246,1.48,2.74,True,True,,,2,1,16,9,6,4,6,-1,-1,1,6,2,-1,-1,4.5,4.8,62.9,40.1,1,1
01/12/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,13048,Jozef Kovalik,18370,Julian Lenz,6-1 4-6 6-2,1,Julian Lenz,1.1,54,34,36,12,131,246,1.48,2.74,True,True,,,1,2,16,9,6,4,6,-1,-1,1,6,2,-1,-1,6.8,3.8,62.6,41.8,1,1
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,10813,Mohamed Safwat,30849,Tomas Barrios Vera,5-7 6-2 6-2,0,Mohamed Safwat,8,56,35,44,24,157,254,3.25,1.37,True,,,,2,1,17,11,5,6,6,-1,-1,7,2,2,-1,-1,4.3,5.4,60.5,42.6,1,1
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,10813,Mohamed Safwat,30849,Tomas Barrios Vera,5-7 6-2 6-2,1,Tomas Barrios Vera,3.6,44,30,39,14,157,254,3.25,1.37,True,,,,1,2,17,11,5,6,6,-1,-1,7,2,2,-1,-1,3,4.3,60.6,38.8,1,1
01/12/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,7555,Pedro Sousa,24849,Maxime Hamou,6-2 6-2,0,Pedro Sousa,5.7,36,25,17,9,113,365,1.35,3.33,True,,,,2,0,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,2.9,7.2,60.3,38.2,1,1
01/12/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,7555,Pedro Sousa,24849,Maxime Hamou,6-2 6-2,1,Maxime Hamou,0,23,10,22,10,113,365,1.35,3.33,True,,,,0,2,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,4.4,3.9,60.4,43.9,1,1
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,12534,Renzo Olivo,28904,Vitaliy Sachko,6-7(3) 6-0 6-4,0,Renzo Olivo,3.3,48,36,43,20,216,400,1.81,2.05,True,,,,2,1,18,11,6,6,6,-1,-1,7,0,4,-1,-1,2.7,-1,57.2,-1,0,1
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,12534,Renzo Olivo,28904,Vitaliy Sachko,6-7(3) 6-0 6-4,1,Vitaliy Sachko,1,58,36,39,15,216,400,1.81,2.05,True,,,,1,2,18,11,6,6,6,-1,-1,7,0,4,-1,-1,-1,2.7,-1,41.6,0,1
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,21506,Roberto Carballes Baena,10203,Roberto Ortega-Olmedo,6-4 6-0,0,Roberto Carballes Baena,4.5,26,20,18,12,102,292,1.13,6.3,True,,,,2,0,12,4,6,6,-1,-1,-1,4,0,-1,-1,-1,3.2,4.8,61.6,36.4,1,1
01/12/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,21506,Roberto Carballes Baena,10203,Roberto Ortega-Olmedo,6-4 6-0,1,Roberto Ortega-Olmedo,0,29,17,19,5,102,292,1.13,6.3,True,,,,0,2,12,4,6,6,-1,-1,-1,4,0,-1,-1,-1,2.4,4.1,56.4,42.7,1,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,30087,Alejandro Tabilo,36858,Thiago Seyboth Wild,6-1 6-3,0,Alejandro Tabilo,4.9,36,25,25,15,173,115,2.27,1.67,True,,,,2,0,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,4.3,4.1,61.4,39.3,1,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,30087,Alejandro Tabilo,36858,Thiago Seyboth Wild,6-1 6-3,1,Thiago Seyboth Wild,3.9,30,16,21,8,173,115,2.27,1.67,True,,,,0,2,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,6.1,5.5,63.1,42.6,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,28170,Arthur Rinderknech,20651,Tristan Lamasine,6-3 3-6 6-2,0,Arthur Rinderknech,6.6,51,38,25,15,178,266,1.48,2.73,True,,,,2,1,15,11,6,3,6,-1,-1,3,6,2,-1,-1,5.7,5.1,63.6,37,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,28170,Arthur Rinderknech,20651,Tristan Lamasine,6-3 3-6 6-2,1,Tristan Lamasine,3.6,49,33,35,20,178,266,1.48,2.73,True,,,,1,2,15,11,6,3,6,-1,-1,3,6,2,-1,-1,3.2,4.4,57.7,37,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,29579,Bernabe Zapata Miralles,31446,Nuno Borges,7-5 6-1,0,Bernabe Zapata Miralles,3.4,40,30,19,11,155,398,2.03,1.83,True,True,,,2,0,13,6,7,6,-1,-1,-1,5,1,-1,-1,-1,2.8,-1,59.3,-1,0,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,29579,Bernabe Zapata Miralles,31446,Nuno Borges,7-5 6-1,1,Nuno Borges,1.9,26,17,27,12,155,398,2.03,1.83,True,True,,,0,2,13,6,7,6,-1,-1,-1,5,1,-1,-1,-1,-1,4,-1,42.5,0,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,47543,Duje Ajdukovic,11981,Lorenzo Giustino,7-5 6-2,0,Duje Ajdukovic,6.6,36,29,25,14,377,149,2.04,1.82,True,,,,2,0,13,7,7,6,-1,-1,-1,5,2,-1,-1,-1,4.9,4.3,60.9,40.7,0,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,47543,Duje Ajdukovic,11981,Lorenzo Giustino,7-5 6-2,1,Lorenzo Giustino,3.1,38,25,26,10,377,149,2.04,1.82,True,,,,0,2,13,7,7,6,-1,-1,-1,5,2,-1,-1,-1,4.5,2.8,58.7,46.9,0,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,10971,Emilio Gomez,11388,Roberto Quiroz,6-3 7-6(10),0,Emilio Gomez,2.6,50,36,27,16,160,295,1.84,2.01,True,True,,,2,0,13,9,6,7,-1,-1,-1,3,6,-1,-1,-1,3.7,4.2,61.6,36.5,1,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,10971,Emilio Gomez,11388,Roberto Quiroz,6-3 7-6(10),1,Roberto Quiroz,2.7,49,31,25,15,160,295,1.84,2.01,True,True,,,0,2,13,9,6,7,-1,-1,-1,3,6,-1,-1,-1,5.3,4.5,60.6,39.7,1,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,11881,Facundo Bagnis,50000,Joao Lucas Reis Da Silva,6-7(5) 6-4 6-4,0,Facundo Bagnis,9,59,49,41,21,126,556,1.18,4.82,True,,,,2,1,18,15,6,6,6,-1,-1,7,4,4,-1,-1,6,-1,62.9,-1,0,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,11881,Facundo Bagnis,50000,Joao Lucas Reis Da Silva,6-7(5) 6-4 6-4,1,Joao Lucas Reis Da Silva,5.3,79,52,35,19,126,556,1.18,4.82,True,,,,1,2,18,15,6,6,6,-1,-1,7,4,4,-1,-1,-1,4,-1,41,0,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,12614,Henri Laaksonen,30856,Zdenek Kolar,6-4 6-3,0,Henri Laaksonen,5.3,38,26,19,12,135,231,1.68,2.24,True,False,,,2,0,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,6.4,3.8,61.7,42.9,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,12614,Henri Laaksonen,30856,Zdenek Kolar,6-4 6-3,1,Zdenek Kolar,2.7,46,25,29,16,135,231,1.68,2.24,True,False,,,0,2,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,3.6,4.8,58.3,41.1,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,23298,Kimmer Coppejans,23816,Daniel Masur,6-2 7-5,0,Kimmer Coppejans,5.7,32,25,21,15,179,244,2.03,1.83,True,,,,2,0,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,3.6,5.4,58.9,40.3,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,23298,Kimmer Coppejans,23816,Daniel Masur,6-2 7-5,1,Daniel Masur,1.4,50,28,22,10,179,244,2.03,1.83,True,,,,0,2,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,4.7,3.7,61,43.2,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,12653,Marco Trungelliti,22437,Nikola Milojevic,6-3 6-1,0,Marco Trungelliti,2.6,24,20,15,12,247,138,3.09,1.4,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,3.9,4,59.4,42.3,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,12653,Marco Trungelliti,22437,Nikola Milojevic,6-3 6-1,1,Nikola Milojevic,0,27,10,32,19,247,138,3.09,1.4,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,3.6,3.6,60.9,41.4,1,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,29673,Orlando Luz,64916,Matheus Pucinelli De Almeida,7-6(3) 6-2,0,Orlando Luz,4.5,38,28,28,18,309,669,1.68,2.26,True,,,,2,0,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,6.8,-1,62.4,-1,0,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,29673,Orlando Luz,64916,Matheus Pucinelli De Almeida,7-6(3) 6-2,1,Matheus Pucinelli De Almeida,3.2,47,30,16,7,309,669,1.68,2.26,True,,,,0,2,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,-1,4,-1,38.8,0,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,2123,Paolo Lorenzi,57304,Michael Vrbensky,5-7 7-6(7) 6-2,0,Paolo Lorenzi,4.4,54,38,37,23,144,310,2.13,1.75,True,,,,2,1,18,15,5,7,6,-1,-1,7,6,2,-1,-1,4.5,3.3,61.2,40.4,0,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,2123,Paolo Lorenzi,57304,Michael Vrbensky,5-7 7-6(7) 6-2,1,Michael Vrbensky,4.2,63,43,57,27,144,310,2.13,1.75,True,,,,1,2,18,15,5,7,6,-1,-1,7,6,2,-1,-1,4,4.7,62.2,38.8,0,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,25171,Quentin Halys,35036,Geoffrey Blancaneaux,7-5 3-6 7-5,0,Quentin Halys,1.7,79,54,38,12,206,283,1.71,2.19,True,False,,,2,1,17,16,7,3,7,-1,-1,5,6,5,-1,-1,9,2.7,62.9,42.2,1,1
30/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,4,First,25171,Quentin Halys,35036,Geoffrey Blancaneaux,7-5 3-6 7-5,1,Geoffrey Blancaneaux,1,72,48,30,10,206,283,1.71,2.19,True,False,,,1,2,17,16,7,3,7,-1,-1,5,6,5,-1,-1,3.2,4.3,59.8,39.6,1,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,52721,Sebastian Baez,15000,Oscar Jose Gutierrez,7-5 1-6 6-1,0,Sebastian Baez,4,57,35,18,13,316,403,1.1,6.93,True,,,,2,1,14,12,7,1,6,-1,-1,5,6,1,-1,-1,2.8,-1,62,-1,0,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,52721,Sebastian Baez,15000,Oscar Jose Gutierrez,7-5 1-6 6-1,1,Oscar Jose Gutierrez,1.3,52,31,24,13,316,403,1.1,6.93,True,,,,1,2,14,12,7,1,6,-1,-1,5,6,1,-1,-1,-1,3.1,-1,41.1,0,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,7127,Thomaz Bellucci,42229,Camilo Ugo Carabelli,6-1 6-4,0,Thomaz Bellucci,7.3,29,21,26,13,282,351,2.21,1.7,True,True,,,2,0,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,4.9,2.8,60.7,42.2,0,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,7127,Thomaz Bellucci,42229,Camilo Ugo Carabelli,6-1 6-4,1,Camilo Ugo Carabelli,0,28,12,17,8,282,351,2.21,1.7,True,True,,,0,2,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,5.4,3.9,61,41.7,0,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,42971,Vit Kopriva,918,Teimuraz Gabashvili,7-5 5-3 ret.,0,Vit Kopriva,6.8,48,30,26,14,299,275,1.26,4.05,False,,,,1,0,7,5,7,-1,-1,-1,-1,5,-1,-1,-1,-1,3.8,7.4,56.3,36.7,1,1
30/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,4,First,42971,Vit Kopriva,918,Teimuraz Gabashvili,7-5 5-3 ret.,1,Teimuraz Gabashvili,5.3,30,21,27,11,299,275,1.26,4.05,False,,,,0,1,7,5,7,-1,-1,-1,-1,5,-1,-1,-1,-1,5,2.8,59.6,45.2,1,1
29/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,3,Qualifying,26706,Altug Celikbilek,28346,Nino Serdarusic,7-5 6-3,0,Altug Celikbilek,4.3,41,28,28,19,318,293,3.24,1.37,True,True,,,2,0,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,3.8,4.4,59.6,38.4,0,1
29/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,3,Qualifying,26706,Altug Celikbilek,28346,Nino Serdarusic,7-5 6-3,1,Nino Serdarusic,6.2,54,37,27,10,318,293,3.24,1.37,True,True,,,0,2,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,6,5.9,59.8,38.1,0,1
29/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,3,Qualifying,42229,Camilo Ugo Carabelli,22269,Kaichi Uchida,6-3 6-2,0,Camilo Ugo Carabelli,4.9,26,22,15,8,351,329,1.43,2.95,True,False,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,5.4,8.4,61,35.4,0,1
29/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,3,Qualifying,42229,Camilo Ugo Carabelli,22269,Kaichi Uchida,6-3 6-2,1,Kaichi Uchida,1.3,50,25,28,12,351,329,1.43,2.95,True,False,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,5,2.8,57,42.2,0,1
29/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,3,Qualifying,12048,Carlos Gomez-Herrera,13764,Agustin Velotti,6-4 3-6 6-2,0,Carlos Gomez-Herrera,2.6,52,31,24,16,361,384,2.25,1.68,True,False,,,2,1,15,12,6,3,6,-1,-1,4,6,2,-1,-1,-1,-1,-1,-1,0,1
29/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,3,Qualifying,12048,Carlos Gomez-Herrera,13764,Agustin Velotti,6-4 3-6 6-2,1,Agustin Velotti,4,43,27,56,28,361,384,2.25,1.68,True,False,,,1,2,15,12,6,3,6,-1,-1,4,6,2,-1,-1,-1,-1,-1,-1,0,1
29/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,3,Qualifying,47543,Duje Ajdukovic,41484,Nikolas Sanchez-Izquierdo,3-6 7-6(5) 7-5,0,Duje Ajdukovic,5.5,55,39,54,26,377,352,1.78,2.09,True,False,,,2,1,17,17,3,7,7,-1,-1,6,6,5,-1,-1,4.9,-1,60.9,-1,0,1
29/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,3,Qualifying,47543,Duje Ajdukovic,41484,Nikolas Sanchez-Izquierdo,3-6 7-6(5) 7-5,1,Nikolas Sanchez-Izquierdo,0.9,73,44,33,20,377,352,1.78,2.09,True,False,,,1,2,17,17,3,7,7,-1,-1,6,6,5,-1,-1,-1,2.8,-1,46.9,0,1
29/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,3,Qualifying,21524,Jelle Sels,26269,Nicolas Alvarez,6-2 6-1,0,Jelle Sels,9.6,22,17,30,16,340,344,2.1,1.77,True,True,,,2,0,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,5.9,6.4,61,40.6,1,1
29/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,3,Qualifying,21524,Jelle Sels,26269,Nicolas Alvarez,6-2 6-1,1,Nicolas Alvarez,4.3,31,15,15,4,340,344,2.1,1.77,True,True,,,0,2,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,6.3,2.5,62.5,40.6,1,1
29/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,3,Qualifying,24849,Maxime Hamou,18398,Riccardo Bonadio,3-1 ret.,0,Maxime Hamou,0,6,4,6,4,365,289,2.83,1.46,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.4,4.7,60.4,41,1,1
29/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,3,Qualifying,24849,Maxime Hamou,18398,Riccardo Bonadio,3-1 ret.,1,Riccardo Bonadio,4.8,12,8,9,1,365,289,2.83,1.46,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.3,7.2,64.3,38.2,1,1
29/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,3,Qualifying,57304,Michael Vrbensky,36070,Luis Faria,6-4 6-4,0,Michael Vrbensky,2.6,39,32,37,18,310,799,1.07,7.7,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,4,-1,62.2,-1,0,1
29/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,3,Qualifying,57304,Michael Vrbensky,36070,Luis Faria,6-4 6-4,1,Luis Faria,1.5,36,23,31,17,310,799,1.07,7.7,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,-1,3.3,-1,40.4,0,1
29/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,3,Qualifying,52721,Sebastian Baez,52934,Juan Manuel Cerundolo,6-4 7-5,0,Sebastian Baez,0,57,39,15,7,316,339,1.46,2.83,True,,,,2,0,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,2.8,3.8,62,41.8,0,1
29/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,3,Qualifying,52721,Sebastian Baez,52934,Juan Manuel Cerundolo,6-4 7-5,1,Juan Manuel Cerundolo,0,44,26,17,9,316,339,1.46,2.83,True,,,,0,2,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,1.3,3.1,56.5,41.1,0,1
29/11/20 00:00:00,16857,Lima CH,1,6579,0.74,14,2,12,Final,26845,Daniel Elahi Galan,52394,Thiago Agustin Tirante,6-1 3-6 6-3,0,Daniel Elahi Galan,2.3,49,36,37,19,129,539,1.45,2.85,True,True,,,2,1,15,10,6,3,6,-1,-1,1,6,3,-1,-1,6.5,-1,63.9,-1,0,1
29/11/20 00:00:00,16857,Lima CH,1,6579,0.74,14,2,12,Final,26845,Daniel Elahi Galan,52394,Thiago Agustin Tirante,6-1 3-6 6-3,1,Thiago Agustin Tirante,6.9,45,27,27,14,129,539,1.45,2.85,True,True,,,1,2,15,10,6,3,6,-1,-1,1,6,3,-1,-1,-1,3.5,-1,39.2,0,1
29/11/20 00:00:00,16856,Sao Paulo CH,1,8382,1.07,21,2,12,Final,36617,Felipe Meligeni Rodrigues Alves,20396,Frederico Ferreira Silva,6-2 7-6(1),0,Felipe Meligeni Rodrigues Alves,6.1,43,28,23,15,306,203,2.35,1.63,True,,,,2,0,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,4.1,4,62.5,44.1,1,1
29/11/20 00:00:00,16856,Sao Paulo CH,1,8382,1.07,21,2,12,Final,36617,Felipe Meligeni Rodrigues Alves,20396,Frederico Ferreira Silva,6-2 7-6(1),1,Frederico Ferreira Silva,7.7,32,19,33,14,306,203,2.35,1.63,True,,,,0,2,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,4.3,4.9,62.1,41,1,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,13764,Agustin Velotti,13987,Christian Lindell,7-5 6-3,0,Agustin Velotti,0,17,11,37,30,384,319,,,True,False,,,2,0,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,-1,3.4,-1,37.7,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,13764,Agustin Velotti,13987,Christian Lindell,7-5 6-3,1,Christian Lindell,6.7,33,20,27,15,384,319,,,True,False,,,0,2,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,5.5,-1,59.2,-1,0,1
28/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,1,q-First,26706,Altug Celikbilek,31186,Tiago Cacao,6-4 6-3,0,Altug Celikbilek,4.5,34,21,32,22,318,543,1.46,2.83,True,True,,,2,0,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,3.8,-1,59.6,-1,0,1
28/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,1,q-First,26706,Altug Celikbilek,31186,Tiago Cacao,6-4 6-3,1,Tiago Cacao,0,23,15,29,16,318,543,1.46,2.83,True,True,,,0,2,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,-1,5.9,-1,38.1,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,42229,Camilo Ugo Carabelli,13765,Facundo Arguello,6-2 6-3,0,Camilo Ugo Carabelli,0,29,20,14,9,351,353,1.72,2.18,True,False,,,2,0,12,5,6,6,-1,-1,-1,2,3,-1,-1,-1,5.4,2.6,61,42.1,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,42229,Camilo Ugo Carabelli,13765,Facundo Arguello,6-2 6-3,1,Facundo Arguello,0,29,18,25,9,351,353,1.72,2.18,True,False,,,0,2,12,5,6,6,-1,-1,-1,2,3,-1,-1,-1,2.9,2.8,61.3,42.2,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,12048,Carlos Gomez-Herrera,44217,Eduardo Ribeiro,6-3 7-5,0,Carlos Gomez-Herrera,3.7,52,33,30,20,361,-1,1.13,5.51,True,True,,,2,0,13,8,6,7,-1,-1,-1,3,5,-1,-1,-1,-1,-1,-1,-1,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,12048,Carlos Gomez-Herrera,44217,Eduardo Ribeiro,6-3 7-5,1,Eduardo Ribeiro,0,36,21,26,15,361,-1,1.13,5.51,True,True,,,0,2,13,8,6,7,-1,-1,-1,3,5,-1,-1,-1,-1,-1,-1,-1,0,1
28/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,1,q-First,47543,Duje Ajdukovic,6080,Igor Sijsling,6-2 6-1,0,Duje Ajdukovic,3.5,28,19,29,16,377,286,1.98,1.87,True,True,,,2,0,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,4.9,3.5,60.9,47.3,0,1
28/11/20 00:00:00,16859,Maia CH,1,8312,0.97,32,2,1,q-First,47543,Duje Ajdukovic,6080,Igor Sijsling,6-2 6-1,1,Igor Sijsling,7.7,31,16,21,7,377,286,1.98,1.87,True,True,,,0,2,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,2.9,2.8,60.1,46.9,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,21524,Jelle Sels,29610,Igor Ribeiro Marcondes,7-5 6-4,0,Jelle Sels,9.4,36,24,28,20,340,819,1.49,2.7,True,,,,2,0,13,9,7,6,-1,-1,-1,5,4,-1,-1,-1,5.9,-1,61,-1,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,21524,Jelle Sels,29610,Igor Ribeiro Marcondes,7-5 6-4,1,Igor Ribeiro Marcondes,1.6,46,28,18,13,340,819,1.49,2.7,True,,,,0,2,13,9,7,6,-1,-1,-1,5,4,-1,-1,-1,-1,2.5,-1,40.6,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,52934,Juan Manuel Cerundolo,74134,Matheus Cury Bueres,6-1 6-3,0,Juan Manuel Cerundolo,4.4,32,23,13,7,339,-1,1.01,12.15,True,,,,2,0,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,1.3,-1,56.5,-1,0,1
28/11/20 00:00:00,16858,Campinas CH,1,6307,1.15,27,2,1,q-First,52934,Juan Manuel Cerundolo,74134,Matheus Cury Bueres,6-1 6-3,1,Matheus Cury Bueres,0,36,19,11,2,339,-1,1.01,12.15,True,,,,0,2,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,-1,3.8,-1,41.8,0,1
